#ies_format_version: 1.0
#file: 20250724_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250724;	144428;	1753348468.000;	       err32
20250724;	144432;	1753348472.000;	       err32
20250724;	144436;	1753348476.000;	       err32
20250724;	144440;	1753348480.000;	       err32
20250724;	144444;	1753348484.000;	       err32
20250724;	144448;	1753348488.000;	       err32
20250724;	144452;	1753348492.000;	       err32
20250724;	144456;	1753348496.000;	       err32
20250724;	144500;	1753348500.000;	       err32
20250724;	144504;	1753348504.000;	       err32
20250724;	144508;	1753348508.000;	       err32
20250724;	144512;	1753348512.000;	       err32
20250724;	144516;	1753348516.000;	       err32
20250724;	144520;	1753348520.000;	       err32
20250724;	144524;	1753348524.000;	       err32
20250724;	144528;	1753348528.000;	       err32
20250724;	144532;	1753348532.000;	       err32
20250724;	144536;	1753348536.000;	       err32
20250724;	144540;	1753348540.000;	       err32
20250724;	144544;	1753348544.000;	       err32
20250724;	144548;	1753348548.000;	       err32
20250724;	144552;	1753348552.000;	       err32
20250724;	144556;	1753348556.000;	       err32
20250724;	144600;	1753348560.000;	       err32
20250724;	144604;	1753348564.000;	       err32
20250724;	144608;	1753348568.000;	       err32
20250724;	144612;	1753348572.000;	       err32
20250724;	144616;	1753348576.000;	       err32
20250724;	144620;	1753348580.000;	       err32
20250724;	144624;	1753348584.000;	       err32
20250724;	144628;	1753348588.000;	       err32
20250724;	144632;	1753348592.000;	       err32
20250724;	144636;	1753348596.000;	       err32
20250724;	144640;	1753348600.000;	       err32
20250724;	144644;	1753348604.000;	       err32
20250724;	144648;	1753348608.000;	       err32
20250724;	144652;	1753348612.000;	       err32
20250724;	144656;	1753348616.000;	       err32
20250724;	144700;	1753348620.000;	       err32
20250724;	144704;	1753348624.000;	       err32
20250724;	144708;	1753348628.000;	       err32
20250724;	144712;	1753348632.000;	       err32
20250724;	144716;	1753348636.000;	       err32
20250724;	144720;	1753348640.000;	       err32
20250724;	144724;	1753348644.000;	       err32
20250724;	144728;	1753348648.000;	       err32
20250724;	144732;	1753348652.000;	       err32
20250724;	144736;	1753348656.000;	       err32
20250724;	144740;	1753348660.000;	       err32
20250724;	144744;	1753348664.000;	       err32
20250724;	144748;	1753348668.000;	       err32
20250724;	144752;	1753348672.000;	       err32
20250724;	144756;	1753348676.000;	       err32
20250724;	144800;	1753348680.000;	       err32
20250724;	144804;	1753348684.000;	       err32
20250724;	144808;	1753348688.000;	       err32
20250724;	144812;	1753348692.000;	       err32
20250724;	144816;	1753348696.000;	       err32
20250724;	144820;	1753348700.000;	       err32
20250724;	144824;	1753348704.000;	       err32
20250724;	144828;	1753348708.000;	       err32
20250724;	144832;	1753348712.000;	       err32
20250724;	144836;	1753348716.000;	       err32
20250724;	144840;	1753348720.000;	       err32
20250724;	144844;	1753348724.000;	       err32
20250724;	144848;	1753348728.000;	       err32
20250724;	144852;	1753348732.000;	       err32
20250724;	144856;	1753348736.000;	       err32
20250724;	144900;	1753348740.000;	       err32
20250724;	144904;	1753348744.000;	       err32
20250724;	144908;	1753348748.000;	       err32
20250724;	144912;	1753348752.000;	       err32
20250724;	144916;	1753348756.000;	       err32
20250724;	144920;	1753348760.000;	       err32
20250724;	144924;	1753348764.000;	       err32
20250724;	144928;	1753348768.000;	       err32
20250724;	144932;	1753348772.000;	       err32
20250724;	144936;	1753348776.000;	       err32
20250724;	144940;	1753348780.000;	       err32
20250724;	144944;	1753348784.000;	       err32
20250724;	144948;	1753348788.000;	       err32
20250724;	144952;	1753348792.000;	       err32
20250724;	144956;	1753348796.000;	       err32
20250724;	145000;	1753348800.000;	       err32
20250724;	145004;	1753348804.000;	       err32
20250724;	145008;	1753348808.000;	       err32
20250724;	145012;	1753348812.000;	       err32
20250724;	145016;	1753348816.000;	       err32
20250724;	145020;	1753348820.000;	       err32
20250724;	145024;	1753348824.000;	       err32
20250724;	145028;	1753348828.000;	       err32
20250724;	145032;	1753348832.000;	       err32
20250724;	145036;	1753348836.000;	       err32
20250724;	145040;	1753348840.000;	       err32
20250724;	145044;	1753348844.000;	       err32
20250724;	145048;	1753348848.000;	       err32
20250724;	145052;	1753348852.000;	       err32
20250724;	145056;	1753348856.000;	       err32
20250724;	145100;	1753348860.000;	       err32
20250724;	145104;	1753348864.000;	       err32
20250724;	145108;	1753348868.000;	       err32
20250724;	145112;	1753348872.000;	       err32
20250724;	145116;	1753348876.000;	       err32
20250724;	145120;	1753348880.000;	       err32
20250724;	145124;	1753348884.000;	       err32
20250724;	145128;	1753348888.000;	       err32
20250724;	145132;	1753348892.000;	       err32
20250724;	145136;	1753348896.000;	       err32
20250724;	145140;	1753348900.000;	       err32
20250724;	145144;	1753348904.000;	       err32
20250724;	145148;	1753348908.000;	       err32
20250724;	145152;	1753348912.000;	       err32
20250724;	145156;	1753348916.000;	       err32
20250724;	145200;	1753348920.000;	       err32
20250724;	145204;	1753348924.000;	       err32
20250724;	145208;	1753348928.000;	       err32
20250724;	145212;	1753348932.000;	       err32
20250724;	145216;	1753348936.000;	       err32
20250724;	145220;	1753348940.000;	       err32
20250724;	145224;	1753348944.000;	       err32
20250724;	145228;	1753348948.000;	       err32
20250724;	145232;	1753348952.000;	       err32
20250724;	145236;	1753348956.000;	       err32
20250724;	145240;	1753348960.000;	       err32
20250724;	145244;	1753348964.000;	       err32
20250724;	145248;	1753348968.000;	       err32
20250724;	145252;	1753348972.000;	       err32
20250724;	145256;	1753348976.000;	       err32
20250724;	145300;	1753348980.000;	       err32
20250724;	145304;	1753348984.000;	       err32
20250724;	145308;	1753348988.000;	       err32
20250724;	145312;	1753348992.000;	       err32
20250724;	145316;	1753348996.000;	       err32
20250724;	145320;	1753349000.000;	       err32
20250724;	145324;	1753349004.000;	       err32
20250724;	145328;	1753349008.000;	       err32
20250724;	145332;	1753349012.000;	       err32
20250724;	145336;	1753349016.000;	       err32
20250724;	145340;	1753349020.000;	       err32
20250724;	145344;	1753349024.000;	       err32
20250724;	145348;	1753349028.000;	       err32
20250724;	145352;	1753349032.000;	       err32
20250724;	145356;	1753349036.000;	       err32
20250724;	145400;	1753349040.000;	       err32
20250724;	145404;	1753349044.000;	       err32
20250724;	145408;	1753349048.000;	       err32
20250724;	145412;	1753349052.000;	       err32
20250724;	145416;	1753349056.000;	       err32
20250724;	145420;	1753349060.000;	       err32
20250724;	145424;	1753349064.000;	       err32
20250724;	145428;	1753349068.000;	       err32
20250724;	145432;	1753349072.000;	       err32
20250724;	145436;	1753349076.000;	       err32
20250724;	145440;	1753349080.000;	       err32
20250724;	145444;	1753349084.000;	       err32
20250724;	145448;	1753349088.000;	       err32
20250724;	145452;	1753349092.000;	       err32
20250724;	145456;	1753349096.000;	       err32
20250724;	145500;	1753349100.000;	       err32
20250724;	145504;	1753349104.000;	       err32
20250724;	145508;	1753349108.000;	       err32
20250724;	145512;	1753349112.000;	       err32
20250724;	145516;	1753349116.000;	       err32
20250724;	145520;	1753349120.000;	       err32
20250724;	145524;	1753349124.000;	       err32
20250724;	145528;	1753349128.000;	       err32
20250724;	145532;	1753349132.000;	       err32
20250724;	145536;	1753349136.000;	       err32
20250724;	145540;	1753349140.000;	       err32
20250724;	145544;	1753349144.000;	       err32
20250724;	145548;	1753349148.000;	       err32
20250724;	145552;	1753349152.000;	       err32
20250724;	145556;	1753349156.000;	       err32
20250724;	145600;	1753349160.000;	       err32
20250724;	145604;	1753349164.000;	       err32
20250724;	145608;	1753349168.000;	       err32
20250724;	145612;	1753349172.000;	       err32
20250724;	145616;	1753349176.000;	       err32
20250724;	145620;	1753349180.000;	       err32
20250724;	145624;	1753349184.000;	       err32
20250724;	145628;	1753349188.000;	       err32
20250724;	145632;	1753349192.000;	       err32
20250724;	145636;	1753349196.000;	       err32
20250724;	145640;	1753349200.000;	       err32
20250724;	145644;	1753349204.000;	       err32
20250724;	145648;	1753349208.000;	       err32
20250724;	145652;	1753349212.000;	       err32
20250724;	145656;	1753349216.000;	       err32
20250724;	145700;	1753349220.000;	       err32
20250724;	145704;	1753349224.000;	       err32
20250724;	145708;	1753349228.000;	       err32
20250724;	145712;	1753349232.000;	       err32
20250724;	145716;	1753349236.000;	       err32
20250724;	145720;	1753349240.000;	       err32
20250724;	145724;	1753349244.000;	       err32
20250724;	145728;	1753349248.000;	       err32
20250724;	145732;	1753349252.000;	       err32
20250724;	145736;	1753349256.000;	       err32
20250724;	145740;	1753349260.000;	       err32
20250724;	145744;	1753349264.000;	       err32
20250724;	145748;	1753349268.000;	       err32
20250724;	145752;	1753349272.000;	       err32
20250724;	145756;	1753349276.000;	       err32
20250724;	145800;	1753349280.000;	       err32
20250724;	145804;	1753349284.000;	       err32
20250724;	145808;	1753349288.000;	       err32
20250724;	145812;	1753349292.000;	       err32
20250724;	145816;	1753349296.000;	       err32
20250724;	145820;	1753349300.000;	       err32
20250724;	145824;	1753349304.000;	       err32
20250724;	145828;	1753349308.000;	       err32
20250724;	145832;	1753349312.000;	       err32
20250724;	145836;	1753349316.000;	       err32
20250724;	145840;	1753349320.000;	       err32
20250724;	145844;	1753349324.000;	       err32
20250724;	145848;	1753349328.000;	       err32
20250724;	145852;	1753349332.000;	       err32
20250724;	145856;	1753349336.000;	       err32
20250724;	145900;	1753349340.000;	       err32
20250724;	145904;	1753349344.000;	       err32
20250724;	145908;	1753349348.000;	       err32
20250724;	145912;	1753349352.000;	       err32
20250724;	145916;	1753349356.000;	       err32
20250724;	145920;	1753349360.000;	       err32
20250724;	145924;	1753349364.000;	       err32
20250724;	145928;	1753349368.000;	       err32
20250724;	145932;	1753349372.000;	       err32
20250724;	145936;	1753349376.000;	       err32
20250724;	145940;	1753349380.000;	       err32
20250724;	145944;	1753349384.000;	       err32
20250724;	145948;	1753349388.000;	       err32
20250724;	145952;	1753349392.000;	       err32
20250724;	145956;	1753349396.000;	       err32
20250724;	150000;	1753349400.000;	       err32
20250724;	150004;	1753349404.000;	       err32
20250724;	150008;	1753349408.000;	       err32
20250724;	150012;	1753349412.000;	       err32
20250724;	150016;	1753349416.000;	       err32
20250724;	150020;	1753349420.000;	       err32
20250724;	150024;	1753349424.000;	       err32
20250724;	150028;	1753349428.000;	       err32
20250724;	150032;	1753349432.000;	       err32
20250724;	150036;	1753349436.000;	       err32
20250724;	150040;	1753349440.000;	       err32
20250724;	150044;	1753349444.000;	       err32
20250724;	150048;	1753349448.000;	       err32
20250724;	150052;	1753349452.000;	       err32
20250724;	150056;	1753349456.000;	       err32
20250724;	150100;	1753349460.000;	       err32
20250724;	150104;	1753349464.000;	       err32
20250724;	150108;	1753349468.000;	       err32
20250724;	150112;	1753349472.000;	       err32
20250724;	150116;	1753349476.000;	       err32
20250724;	150120;	1753349480.000;	       err32
20250724;	150124;	1753349484.000;	       err32
20250724;	150128;	1753349488.000;	       err32
20250724;	150132;	1753349492.000;	       err32
20250724;	150136;	1753349496.000;	       err32
20250724;	150140;	1753349500.000;	       err32
20250724;	150144;	1753349504.000;	       err32
20250724;	150148;	1753349508.000;	       err32
20250724;	150152;	1753349512.000;	       err32
20250724;	150156;	1753349516.000;	       err32
20250724;	150200;	1753349520.000;	       err32
20250724;	150204;	1753349524.000;	       err32
20250724;	150208;	1753349528.000;	       err32
20250724;	150212;	1753349532.000;	       err32
20250724;	150216;	1753349536.000;	       err32
20250724;	150220;	1753349540.000;	       err32
20250724;	150224;	1753349544.000;	       err32
20250724;	150228;	1753349548.000;	       err32
20250724;	150232;	1753349552.000;	       err32
20250724;	150236;	1753349556.000;	       err32
20250724;	150240;	1753349560.000;	       err32
20250724;	150244;	1753349564.000;	       err32
20250724;	150248;	1753349568.000;	       err32
20250724;	150252;	1753349572.000;	       err32
20250724;	150256;	1753349576.000;	       err32
20250724;	150300;	1753349580.000;	       err32
20250724;	150304;	1753349584.000;	       err32
20250724;	150308;	1753349588.000;	       err32
20250724;	150312;	1753349592.000;	       err32
20250724;	150316;	1753349596.000;	       err32
20250724;	150320;	1753349600.000;	       err32
20250724;	150324;	1753349604.000;	       err32
20250724;	150328;	1753349608.000;	       err32
20250724;	150332;	1753349612.000;	       err32
20250724;	150336;	1753349616.000;	       err32
20250724;	150340;	1753349620.000;	       err32
20250724;	150344;	1753349624.000;	       err32
20250724;	150348;	1753349628.000;	       err32
20250724;	150352;	1753349632.000;	       err32
20250724;	150356;	1753349636.000;	       err32
20250724;	150400;	1753349640.000;	       err32
20250724;	150404;	1753349644.000;	       err32
20250724;	150408;	1753349648.000;	       err32
20250724;	150412;	1753349652.000;	       err32
20250724;	150416;	1753349656.000;	       err32
20250724;	150420;	1753349660.000;	       err32
20250724;	150424;	1753349664.000;	       err32
20250724;	150428;	1753349668.000;	       err32
20250724;	150432;	1753349672.000;	       err32
20250724;	150436;	1753349676.000;	       err32
20250724;	150440;	1753349680.000;	       err32
20250724;	150444;	1753349684.000;	       err32
20250724;	150448;	1753349688.000;	       err32
20250724;	150452;	1753349692.000;	       err32
